geoid,region_type,year,region_name,year,measure,value,measure_type,measure_units
51087200119,tract,2020,"Census Tract 2001.19, Henrico County, Virginia",2021,perc_income_min_price_25,0.36293226,percent,NA
51087200119,tract,2020,"Census Tract 2001.19, Henrico County, Virginia",2021,perc_income_med_price_100,0.48395002,percent,NA
51087200119,tract,2020,"Census Tract 2001.19, Henrico County, Virginia",2021,perc_income_min_price_100_plus,0.48395002,percent,NA
51087200119,tract,2020,"Census Tract 2001.19, Henrico County, Virginia",2021,perc_income_min_price_100,0.48395002,percent,NA
51059421600,tract,2020,"Census Tract 4216, Fairfax County, Virginia",2021,perc_income_med_price_25,2.836931079,percent,NA
51059421600,tract,2020,"Census Tract 4216, Fairfax County, Virginia",2021,perc_income_min_price_25,0.850880719,percent,NA
51059421600,tract,2020,"Census Tract 4216, Fairfax County, Virginia",2021,perc_income_med_price_100,4.25553848,percent,NA
51059421600,tract,2020,"Census Tract 4216, Fairfax County, Virginia",2021,perc_income_min_price_100_plus,1.134602199,percent,NA
51059421600,tract,2020,"Census Tract 4216, Fairfax County, Virginia",2021,perc_income_min_price_100,1.702045159,percent,NA
51185020400,tract,2020,"Census Tract 204, Tazewell County, Virginia",2021,perc_income_med_price_25,2.227388249,percent,NA
51185020400,tract,2020,"Census Tract 204, Tazewell County, Virginia",2021,perc_income_min_price_25,1.195694424,percent,NA
51185020400,tract,2020,"Census Tract 204, Tazewell County, Virginia",2021,perc_income_med_price_100,1.672895799,percent,NA
51185020400,tract,2020,"Census Tract 204, Tazewell County, Virginia",2021,perc_income_min_price_100_plus,1.494692779,percent,NA
51185020400,tract,2020,"Census Tract 204, Tazewell County, Virginia",2021,perc_income_min_price_100,1.494692779,percent,NA
51550021402,tract,2020,"Census Tract 214.02, Chesapeake city, Virginia",2021,perc_income_med_price_25,1.65546123,percent,NA
51550021402,tract,2020,"Census Tract 214.02, Chesapeake city, Virginia",2021,perc_income_min_price_25,0.584154398,percent,NA
51550021402,tract,2020,"Census Tract 214.02, Chesapeake city, Virginia",2021,perc_income_med_price_100,2.921551122,percent,NA
51550021402,tract,2020,"Census Tract 214.02, Chesapeake city, Virginia",2021,perc_income_min_price_100_plus,1.168503579,percent,NA
51550021402,tract,2020,"Census Tract 214.02, Chesapeake city, Virginia",2021,perc_income_min_price_100,1.168503579,percent,NA
51177020408,tract,2020,"Census Tract 204.08, Spotsylvania County, Virginia",2021,perc_income_med_price_25,1.169895576,percent,NA
51177020408,tract,2020,"Census Tract 204.08, Spotsylvania County, Virginia",2021,perc_income_min_price_25,0.350886772,percent,NA
51177020408,tract,2020,"Census Tract 204.08, Spotsylvania County, Virginia",2021,perc_income_med_price_100,2.6325283,percent,NA
51177020408,tract,2020,"Census Tract 204.08, Spotsylvania County, Virginia",2021,perc_income_min_price_100_plus,0.46788803,percent,NA
51177020408,tract,2020,"Census Tract 204.08, Spotsylvania County, Virginia",2021,perc_income_min_price_100,2.6325283,percent,NA
51147930100,tract,2020,"Census Tract 9301, Prince Edward County, Virginia",2021,perc_income_med_price_25,2.368564063,percent,NA
51147930100,tract,2020,"Census Tract 9301, Prince Edward County, Virginia",2021,perc_income_min_price_25,1.393436912,percent,NA
51147930100,tract,2020,"Census Tract 9301, Prince Edward County, Virginia",2021,perc_income_med_price_100,1.393436912,percent,NA
51147930100,tract,2020,"Census Tract 9301, Prince Edward County, Virginia",2021,perc_income_min_price_100_plus,1.393436912,percent,NA
51147930100,tract,2020,"Census Tract 9301, Prince Edward County, Virginia",2021,perc_income_min_price_100,1.393436912,percent,NA
51700032129,tract,2020,"Census Tract 321.29, Newport News city, Virginia",2021,perc_income_med_price_25,2.328546314,percent,NA
51700032129,tract,2020,"Census Tract 321.29, Newport News city, Virginia",2021,perc_income_min_price_25,0.821662595,percent,NA
51700032129,tract,2020,"Census Tract 321.29, Newport News city, Virginia",2021,perc_income_med_price_100,4.109408891,percent,NA
51700032129,tract,2020,"Census Tract 321.29, Newport News city, Virginia",2021,perc_income_min_price_100_plus,1.095641453,percent,NA
51700032129,tract,2020,"Census Tract 321.29, Newport News city, Virginia",2021,perc_income_min_price_100,1.643599169,percent,NA
51590000100,tract,2020,"Census Tract 1, Danville city, Virginia",2021,perc_income_med_price_25,2.087259063,percent,NA
51590000100,tract,2020,"Census Tract 1, Danville city, Virginia",2021,perc_income_min_price_25,0.834736622,percent,NA
51590000100,tract,2020,"Census Tract 1, Danville city, Virginia",2021,perc_income_med_price_100,1.113074943,percent,NA
51590000100,tract,2020,"Census Tract 1, Danville city, Virginia",2021,perc_income_min_price_100_plus,1.113074943,percent,NA
51590000100,tract,2020,"Census Tract 1, Danville city, Virginia",2021,perc_income_min_price_100,1.113074943,percent,NA
51019030605,tract,2020,"Census Tract 306.05, Bedford County, Virginia",2021,perc_income_med_price_25,1.824668122,percent,NA
51019030605,tract,2020,"Census Tract 306.05, Bedford County, Virginia",2021,perc_income_min_price_25,0.643861595,percent,NA
51019030605,tract,2020,"Census Tract 306.05, Bedford County, Virginia",2021,perc_income_med_price_100,0.858553691,percent,NA
51019030605,tract,2020,"Census Tract 306.05, Bedford County, Virginia",2021,perc_income_min_price_100_plus,0.858553691,percent,NA
51019030605,tract,2020,"Census Tract 306.05, Bedford County, Virginia",2021,perc_income_min_price_100,0.858553691,percent,NA
51059480201,tract,2020,"Census Tract 4802.01, Fairfax County, Virginia",2021,perc_income_med_price_25,0.47995008,percent,NA
51059480201,tract,2020,"Census Tract 4802.01, Fairfax County, Virginia",2021,perc_income_min_price_25,0.143951424,percent,NA
51059480201,tract,2020,"Census Tract 4802.01, Fairfax County, Virginia",2021,perc_income_med_price_100,0.71994912,percent,NA
51059480201,tract,2020,"Census Tract 4802.01, Fairfax County, Virginia",2021,perc_income_min_price_100_plus,0.191951232,percent,NA
51059480201,tract,2020,"Census Tract 4802.01, Fairfax County, Virginia",2021,perc_income_min_price_100,0.287950848,percent,NA
51550021403,tract,2020,"Census Tract 214.03, Chesapeake city, Virginia",2021,perc_income_med_price_25,1.919774118,percent,NA
51550021403,tract,2020,"Census Tract 214.03, Chesapeake city, Virginia",2021,perc_income_min_price_25,0.677421176,percent,NA
51550021403,tract,2020,"Census Tract 214.03, Chesapeake city, Virginia",2021,perc_income_med_price_100,3.388009412,percent,NA
51550021403,tract,2020,"Census Tract 214.03, Chesapeake city, Virginia",2021,perc_income_min_price_100_plus,1.355068235,percent,NA
51550021403,tract,2020,"Census Tract 214.03, Chesapeake city, Virginia",2021,perc_income_min_price_100,1.355068235,percent,NA
51085320803,tract,2020,"Census Tract 3208.03, Hanover County, Virginia",2021,perc_income_med_price_25,0.800571455,percent,NA
51085320803,tract,2020,"Census Tract 3208.03, Hanover County, Virginia",2021,perc_income_min_price_25,0.282493681,percent,NA
51085320803,tract,2020,"Census Tract 3208.03, Hanover County, Virginia",2021,perc_income_med_price_100,0.37668964,percent,NA
51085320803,tract,2020,"Census Tract 3208.03, Hanover County, Virginia",2021,perc_income_min_price_100_plus,0.37668964,percent,NA
51085320803,tract,2020,"Census Tract 3208.03, Hanover County, Virginia",2021,perc_income_min_price_100,0.37668964,percent,NA
51177020309,tract,2020,"Census Tract 203.09, Spotsylvania County, Virginia",2021,perc_income_med_price_25,1.171858303,percent,NA
51177020309,tract,2020,"Census Tract 203.09, Spotsylvania County, Virginia",2021,perc_income_min_price_25,0.413507831,percent,NA
51177020309,tract,2020,"Census Tract 203.09, Spotsylvania County, Virginia",2021,perc_income_med_price_100,0.551389735,percent,NA
51177020309,tract,2020,"Census Tract 203.09, Spotsylvania County, Virginia",2021,perc_income_min_price_100_plus,0.551389735,percent,NA
51177020309,tract,2020,"Census Tract 203.09, Spotsylvania County, Virginia",2021,perc_income_min_price_100,0.551389735,percent,NA
51710003400,tract,2020,"Census Tract 34, Norfolk city, Virginia",2021,perc_income_med_price_25,2.776619204,percent,NA
51710003400,tract,2020,"Census Tract 34, Norfolk city, Virginia",2021,perc_income_min_price_25,0.979771855,percent,NA
51710003400,tract,2020,"Census Tract 34, Norfolk city, Virginia",2021,perc_income_med_price_100,4.900166072,percent,NA
51710003400,tract,2020,"Census Tract 34, Norfolk city, Virginia",2021,perc_income_min_price_100_plus,1.633170891,percent,NA
51710003400,tract,2020,"Census Tract 34, Norfolk city, Virginia",2021,perc_income_min_price_100,1.959870409,percent,NA
51770000100,tract,2020,"Census Tract 1, Roanoke city, Virginia",2021,perc_income_med_price_25,4.360503457,percent,NA
51770000100,tract,2020,"Census Tract 1, Roanoke city, Virginia",2021,perc_income_min_price_25,1.275943982,percent,NA
51770000100,tract,2020,"Census Tract 1, Roanoke city, Virginia",2021,perc_income_med_price_100,7.232334692,percent,NA
51770000100,tract,2020,"Census Tract 1, Roanoke city, Virginia",2021,perc_income_min_price_100_plus,2.339797908,percent,NA
51770000100,tract,2020,"Census Tract 1, Roanoke city, Virginia",2021,perc_income_min_price_100,7.232334692,percent,NA
51710006400,tract,2020,"Census Tract 64, Norfolk city, Virginia",2021,perc_income_med_price_25,2.326580892,percent,NA
51710006400,tract,2020,"Census Tract 64, Norfolk city, Virginia",2021,perc_income_min_price_25,0.820969067,percent,NA
51710006400,tract,2020,"Census Tract 64, Norfolk city, Virginia",2021,perc_income_med_price_100,4.105940323,percent,NA
51710006400,tract,2020,"Census Tract 64, Norfolk city, Virginia",2021,perc_income_min_price_100_plus,1.642211881,percent,NA
51710006400,tract,2020,"Census Tract 64, Norfolk city, Virginia",2021,perc_income_min_price_100,1.642211881,percent,NA
51760020200,tract,2020,"Census Tract 202, Richmond city, Virginia",2021,perc_income_med_price_25,6.926179966,percent,NA
51760020200,tract,2020,"Census Tract 202, Richmond city, Virginia",2021,perc_income_min_price_25,2.444006791,percent,NA
51760020200,tract,2020,"Census Tract 202, Richmond city, Virginia",2021,perc_income_med_price_100,3.258947368,percent,NA
51760020200,tract,2020,"Census Tract 202, Richmond city, Virginia",2021,perc_income_min_price_100_plus,3.258947368,percent,NA
51760020200,tract,2020,"Census Tract 202, Richmond city, Virginia",2021,perc_income_min_price_100,3.258947368,percent,NA
51135000200,tract,2020,"Census Tract 2, Nottoway County, Virginia",2021,perc_income_med_price_25,2.238984874,percent,NA
51135000200,tract,2020,"Census Tract 2, Nottoway County, Virginia",2021,perc_income_min_price_25,0.790059494,percent,NA
51135000200,tract,2020,"Census Tract 2, Nottoway County, Virginia",2021,perc_income_med_price_100,1.44879366,percent,NA
51135000200,tract,2020,"Census Tract 2, Nottoway County, Virginia",2021,perc_income_min_price_100_plus,1.053500472,percent,NA
51135000200,tract,2020,"Census Tract 2, Nottoway County, Virginia",2021,perc_income_min_price_100,1.185352682,percent,NA
51179010210,tract,2020,"Census Tract 102.10, Stafford County, Virginia",2021,perc_income_med_price_25,0.771134987,percent,NA
51179010210,tract,2020,"Census Tract 102.10, Stafford County, Virginia",2021,perc_income_min_price_25,0.27210658,percent,NA
51179010210,tract,2020,"Census Tract 102.10, Stafford County, Virginia",2021,perc_income_med_price_100,0.362839018,percent,NA
51179010210,tract,2020,"Census Tract 102.10, Stafford County, Virginia",2021,perc_income_min_price_100_plus,0.362839018,percent,NA
51179010210,tract,2020,"Census Tract 102.10, Stafford County, Virginia",2021,perc_income_min_price_100,0.362839018,percent,NA
51510201203,tract,2020,"Census Tract 2012.03, Alexandria city, Virginia",2021,perc_income_med_price_25,1.678649022,percent,NA
51510201203,tract,2020,"Census Tract 2012.03, Alexandria city, Virginia",2021,perc_income_min_price_25,0.592336559,percent,NA
51510201203,tract,2020,"Census Tract 2012.03, Alexandria city, Virginia",2021,perc_income_med_price_100,0.789847916,percent,NA
51510201203,tract,2020,"Census Tract 2012.03, Alexandria city, Virginia",2021,perc_income_min_price_100_plus,0.789847916,percent,NA
51510201203,tract,2020,"Census Tract 2012.03, Alexandria city, Virginia",2021,perc_income_min_price_100,0.789847916,percent,NA
51061930704,tract,2020,"Census Tract 9307.04, Fauquier County, Virginia",2021,perc_income_med_price_25,0.949025738,percent,NA
51061930704,tract,2020,"Census Tract 9307.04, Fauquier County, Virginia",2021,perc_income_min_price_25,0.502372844,percent,NA
51061930704,tract,2020,"Census Tract 9307.04, Fauquier County, Virginia",2021,perc_income_med_price_100,0.446541232,percent,NA
51061930704,tract,2020,"Census Tract 9307.04, Fauquier County, Virginia",2021,perc_income_min_price_100_plus,0.446541232,percent,NA
51061930704,tract,2020,"Census Tract 9307.04, Fauquier County, Virginia",2021,perc_income_min_price_100,0.446541232,percent,NA
51069051000,tract,2020,"Census Tract 510, Frederick County, Virginia",2021,perc_income_med_price_25,1.4544,percent,NA
51069051000,tract,2020,"Census Tract 510, Frederick County, Virginia",2021,perc_income_min_price_25,0.436218182,percent,NA
51069051000,tract,2020,"Census Tract 510, Frederick County, Virginia",2021,perc_income_med_price_100,0.581672727,percent,NA
51069051000,tract,2020,"Census Tract 510, Frederick County, Virginia",2021,perc_income_min_price_100_plus,0.581672727,percent,NA
51069051000,tract,2020,"Census Tract 510, Frederick County, Virginia",2021,perc_income_min_price_100,0.581672727,percent,NA
51087200503,tract,2020,"Census Tract 2005.03, Henrico County, Virginia",2021,perc_income_med_price_25,1.323299295,percent,NA
51087200503,tract,2020,"Census Tract 2005.03, Henrico County, Virginia",2021,perc_income_min_price_25,0.466946063,percent,NA
51087200503,tract,2020,"Census Tract 2005.03, Henrico County, Virginia",2021,perc_income_med_price_100,0.62264665,percent,NA
51087200503,tract,2020,"Census Tract 2005.03, Henrico County, Virginia",2021,perc_income_min_price_100_plus,0.62264665,percent,NA
51087200503,tract,2020,"Census Tract 2005.03, Henrico County, Virginia",2021,perc_income_min_price_100,0.62264665,percent,NA
51650010800,tract,2020,"Census Tract 108, Hampton city, Virginia",2021,perc_income_med_price_25,1.722043056,percent,NA
51650010800,tract,2020,"Census Tract 108, Hampton city, Virginia",2021,perc_income_min_price_25,0.607648797,percent,NA
51650010800,tract,2020,"Census Tract 108, Hampton city, Virginia",2021,perc_income_med_price_100,3.039054453,percent,NA
51650010800,tract,2020,"Census Tract 108, Hampton city, Virginia",2021,perc_income_min_price_100_plus,0.810265935,percent,NA
51650010800,tract,2020,"Census Tract 108, Hampton city, Virginia",2021,perc_income_min_price_100,1.215500211,percent,NA
51059430802,tract,2020,"Census Tract 4308.02, Fairfax County, Virginia",2021,perc_income_med_price_25,1.289749764,percent,NA
51059430802,tract,2020,"Census Tract 4308.02, Fairfax County, Virginia",2021,perc_income_min_price_25,0.386834638,percent,NA
51059430802,tract,2020,"Census Tract 4308.02, Fairfax County, Virginia",2021,perc_income_med_price_100,1.934689139,percent,NA
51059430802,tract,2020,"Census Tract 4308.02, Fairfax County, Virginia",2021,perc_income_min_price_100_plus,0.515822513,percent,NA
51059430802,tract,2020,"Census Tract 4308.02, Fairfax County, Virginia",2021,perc_income_min_price_100,0.773798263,percent,NA
51087201502,tract,2020,"Census Tract 2015.02, Henrico County, Virginia",2021,perc_income_med_price_25,1.107806611,percent,NA
51087201502,tract,2020,"Census Tract 2015.02, Henrico County, Virginia",2021,perc_income_min_price_25,0.390906227,percent,NA
